0.1102	2
0.5431	1
0.5541	3
0.9745	2
0.9786	3
1.1976	1
1.4092	3
1.6189	1
1.7990	2
1.7990	3
2.2364	3
2.4181	1
2.6388	2
2.6388	3
2.8473	1
3.0602	3
3.2446	1
3.4520	2
3.4520	3
3.8585	1
3.8684	3
4.2827	2
4.2827	3
4.4724	1
4.7020	3
4.8965	1
5.1000	2
5.1000	3
5.5112	3
5.9098	1
5.9310	2
5.9327	3
6.3418	2
6.3429	2
6.4265	2
6.4306	2
6.5255	2
6.5296	2
6.6306	2
6.6378	2
